r_shoulder_range,l_shoulder_range,r_elbow_avg,l_elbow_avg,wrist_y_range,shoulder_asymmetry,torso_angle_mean,frames,label
10.762388816886933,10.45523492863418,106.31162069349882,104.69155810801058,122.0,0.0,3.5223618070809555,13,bent_elbow
10.45579346315132,8.985040049687516,112.8103532869617,112.64366666037986,124.0,0.14066396956358077,3.115143935578148,13,bent_elbow
10.952431581196596,10.794583347355765,106.80154222858407,104.37169354518313,132.0,0.0,4.009384647552441,18,bent_elbow
9.221359686402483,9.037328832133156,114.88508972206498,113.56848782109489,130.0,0.0,3.512137429096833,18,bent_elbow
8.701213381262747,6.426861730509575,111.9336377877902,113.72231169317054,137.0,0.2613832750787122,3.6996569076231314,13,bent_elbow
8.820192000042542,13.39631272888526,101.5164759717561,101.19249415137088,128.0,0.3415955435987726,3.6078160020859733,14,bent_elbow
12.853235613077587,12.006768102130838,110.08306844647907,107.29047433034664,134.0,0.0,3.915785984308158,21,bent_elbow
8.718773728547355,9.714381691504844,126.71974112583878,122.81818023742389,118.0,0.10248804242766592,4.137321532267566,14,bent_elbow
9.117801620190086,14.427641037118782,102.26354215813518,99.74669689214038,132.0,0.3680324041378477,4.012530274931054,16,bent_elbow
8.779760752958065,8.971786631839574,108.3868474532915,103.43475780483381,131.0,0.0,3.908812383032501,14,bent_elbow
9.79059843744119,13.36274893056022,120.36491587910459,119.72198647976714,126.0,0.26732153029902594,3.5535696880568097,15,bent_elbow
10.142083669679916,7.898323712759911,120.72544222496657,119.08263223540158,126.0,0.221232641141366,3.460183662318141,15,bent_elbow
8.94931453133021,11.069856221822228,116.92290815064928,116.3436589565977,123.0,0.19156000294852543,3.31378187297612,14,bent_elbow
12.446229998060812,17.315947277775688,121.59533586976865,119.59082493565096,125.0,0.28122731038601395,3.4435163621366316,15,bent_elbow
6.529698669652117,11.4391870253212,116.941053469262,111.77891764219859,125.0,0.42918157949526403,3.3857563358073954,13,bent_elbow
6.377424478091971,8.447408061518576,134.80760142674598,138.3476156768387,128.0,0.24504363567521184,2.143370292083524,21,bent_elbow
10.546060125476323,10.121770934624273,102.48755921786274,98.09755296170951,125.0,0.0,3.096272846381805,22,bent_elbow
9.127478566621168,12.145512557763194,109.73681233445274,107.68758544774344,128.0,0.24848963572253302,2.619914155445848,18,bent_elbow
9.461218653979568,10.907686126443608,101.1945839756649,99.34731576068211,130.0,0.13260992805406774,3.400865252130822,15,bent_elbow
11.149360495948422,14.725380696311941,88.26737470669657,88.7255686029882,134.0,0.24284738534869627,3.0019007764857397,16,bent_elbow
7.035207209661284,13.836316362223343,101.53573758781914,106.61386370864068,122.0,0.49154044866528307,3.040395399750383,16,bent_elbow
6.497715003564036,12.179475185984217,79.89417791509685,75.19544245176233,126.0,0.4665028743569004,3.3009808746535074,14,bent_elbow
8.796126395948761,12.22445812541892,110.86062179815644,110.82602491288219,127.0,0.2804485642060043,3.4474736919085154,19,bent_elbow
6.162255110171682,9.068380088132198,107.72267478794038,112.29975233657422,123.0,0.3204679280882554,2.2207998735744847,17,bent_elbow
11.47062562238385,14.96598152557479,102.91505026197062,98.06310385606264,127.0,0.2335534022421357,3.5616737323365184,14,bent_elbow
7.286876522086484,8.103223288840827,75.64780012341642,73.01740771591427,124.0,0.10074346191083697,3.2574186931061635,13,bent_elbow
7.4109353116411505,11.125991833622418,86.20091552801422,87.47631868763911,125.0,0.33390789581154257,2.7775773177281704,15,bent_elbow
